"address","rank","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","postalCode","street","reviewsCount","title","location/lat","location/lng","categoryName","price","totalScore"
"Main Lahore – Kasur Rd, Shershah Colony Lahore, Punjab 54000, Pakistan","96","445","172","21","74","27",,"Main Lahore – Kasur Rd","739","Cakes & Bakes","31.5344347","74.3206617","Bakery","$$","4.3"
"Lytton Road, Mozang Chungi, Lahore, Punjab 54000, Pakistan","97","291","91","20","54","10","54000","Lytton Road","466","Cakes & Bakes","31.5531817","74.3125436","Bakery","$$","4.3"
"36 Noor Jehan Rd, Liberty Market Gulberg III, Lahore, Punjab 54600, Pakistan","98","275","102","43","62","16","54600","36 Noor Jehan Rd","498","Shezan Bakers & Confectioners","31.5098345","74.3433784","Bakery",,"4.1"
"27 E Main Market, Gulberg 2, Lahore, Punjab 54660, Pakistan","99","3","0","0","0","0","54660","27 E Main Market","3","JS Bakers House","31.5242965","74.3471006","Bakery",,"5"
"Kalyar road, Rustam Park Rd, Lahore, 54500, Pakistan","100","131","42","23","62","23","54500","Kalyar road, Rustam Park Rd","281","Awan Bakers and Sweets","31.5435241","74.290565","Bakery","$$","3.8"
"Haider Bakers Link 8 Sarwar Road,Lahore, Link 8 Sarwar Rd, Lahore, Punjab 54810, Pakistan","101","15","2","0","4","2","54810","Haider Bakers Link 8 Sarwar Road,Lahore, Link 8 Sarwar Rd","23","Haider Bakers","31.5279255","74.3760289","Bakery",,"4.3"
"Unnamed Road, Block N Gulberg III, Lahore, Punjab, Pakistan","102","2","2","1","0","0",,"Unnamed Road","5","Maq’s Bakehouse","31.5203906","74.3588167","Bakery",,"3.8"
"1 MM Alam Rd, C-1 Block C 1 Gulberg 2, Lahore, Punjab 54660, Pakistan","103","520","266","33","89","29","54660","1 MM Alam Rd","937","Theatre - Live Bakery & Cafe - Lahore","31.5169956","74.3511249","Cafe",,"4.3"
"G7FW+3M9, Sutlej Block Satluj Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","104","78","28","8","22","7","54000","G7FW+3M9","143","Butt Sweets & Bakers Premium","31.5226875","74.2966875","Bakery",,"4.1"
"G79R+QJR, Main Blvd Allama Iqbal Town, Satluj Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","105","276","119","44","84","26","54000","G79R+QJR, Main Blvd Allama Iqbal Town","549","Shezan Bakers","31.5194885","74.2915266","Bakery","$$","4"
"‏Main Boulevard, F Block Block F Gulshan-e-Ravi, Lahore, Punjab 54000, Pakistan","106","569","274","36","158","27","54000","‏Main Boulevard","1064","Cakes & Bakes","31.5498884","74.2801693","Bakery","$$","4.2"
"Main Club Building، The Shoppe Mall Road Near Tennis Courts, Gulberg V, Lahore, Punjab, Pakistan","108","54","30","2","25","4",,"Main Club Building، The Shoppe Mall Road Near Tennis Courts","115","The Shoppe","31.5384439","74.3547995","Bakery","$$","4.1"
"Abu Bakar Block Garden Town, Lahore, Punjab, Pakistan","109","352","177","27","84","12",,,"652","Cakes & Bakes","31.5102755","74.3268","Bakery","$$","4.3"
"G8W2+VQ6, Islamia Park Arya Nagar, Lahore, Punjab 54000, Pakistan","110","104","17","4","21","2","54000","G8W2+VQ6","148","Aleem Bakery Islamia Park","31.5471737","74.301892","Bakery",,"4.5"
"Shezan Bakery Abid Majeed Road Near Street 6, Street 6, CMA Colony, Lahore, Punjab 54810, Pakistan","111","208","129","35","72","27","54810","Shezan Bakery Abid Majeed Road Near Street 6, Street 6","471","Shezan Bakers & Confectioners","31.5241449","74.3646054","Bakery","$$","4"
"15-A Queen's Road, Block B Jinnah Town, Lahore, Punjab 54000, Pakistan","112","111","54","16","21","6","54000","15-A Queen's Road","208","Cakes & Bakes","31.5535769","74.3201475","Bakery","$$","4.1"
"G7XJ+XW6, ‏Main Blvd Gulshan-e-Ravi, Block F Gulshan-e-Ravi, Lahore, Punjab 54000, Pakistan","113","26","14","6","12","2","54000","G7XJ+XW6, ‏Main Blvd Gulshan-e-Ravi","60","Laraib Bakers","31.5499072","74.2822733","Bakery",,"3.9"
"51, Poonch Rd, Islamia Park, Lahore, Punjab 54000, Pakistan","114","221","57","16","47","25","54000","51, Poonch Rd","366","Rashid Bakery","31.5468199","74.3022787","Bakery","$","4.2"
"Mall 96, MM Alam Rd, Block B2 Block B 2 Gulberg III, Lahore, Punjab 54000, Pakistan","115","72","9","11","2","2","54000","Mall 96, MM Alam Rd","96","Khushi Sweets - MM Alam Road","31.5084848","74.3504621","Bakery",,"4.3"
"H74P+XV9, Joyshah Rd, Sanda Kalan, Sanda, Sanda, Lahore, Punjab 54000, Pakistan","116","104","26","7","27","9","54000","H74P+XV9, Joyshah Rd, Sanda Kalan, Sanda","173","Paradise Bakers","31.5574086","74.2872357","Bakery",,"4.2"
"476-N, 476-N Samanabad Main Boulevard, Samanabad Town, Lahore, Punjab 54000, Pakistan","117","416","163","62","156","48","54000","476-N, 476-N Samanabad Main Boulevard","845","Gourmet Foods - Samanabad","31.5424805","74.300171","Bakery","$$","4"
"H72M+483, ‏Main Blvd Gulshan-e-Ravi, C Block Block C Gulshan-e-Ravi, Lahore, Punjab 54000, Pakistan","118","412","212","36","126","28","54000","H72M+483, ‏Main Blvd Gulshan-e-Ravi","814","Malmo Bakers & Sweets","31.5502698","74.2833052","Bakery","$$","4.1"
"Just, Shop# 12 Bagh Ali Rd, off Girja Chowk, near Flower Market, Cantt, Lahore, Punjab, Pakistan","119","511","293","25","115","26",,"Just, Shop# 12 Bagh Ali Rd, off Girja Chowk, near Flower Market","970","Kitchen Cuisine","31.5207026","74.3808269","Bakery","$$$","4.3"
"Lahore – Kasur Rd, Shadman Jinnah Town, Lahore, Punjab 54610, Pakistan","120","378","117","41","74","27","54610","Lahore – Kasur Rd","637","Salman Sweets","31.5446216","74.3170495","Bakery","$$","4.2"
"52-D Rana Shaukat Mehmood Rd, Canal Park Lahore, Punjab, Pakistan","121","92","49","17","23","8",,"52-D Rana Shaukat Mehmood Rd","189","The Bake Shop","31.5284473","74.340932","Grocery store",,"4"
"10 Jail Rd, Jinnah Town, Lahore, Punjab 54000, Pakistan","122","511","213","32","86","25","54000","10 Jail Rd","867","Chashni","31.547217","74.3167955","Dessert shop","$$$","4.3"
"13 -N, Gulberg III, , Street 13, Ahad Plaza, Near, Hussain Chowk, Block C 3 Gulberg III, Lahore, Punjab, Pakistan","123","318","174","33","99","28",,"13 -N, Gulberg III, , Street 13, Ahad Plaza, Near, Hussain Chowk","652","Dunkin' Donuts","31.5075083","74.3477587","Restaurant","$$","4.1"
"102 - A, Shadman 1 Shadman, Lahore, Punjab 54000, Pakistan","124","715","384","40","137","32","54000","102 - A","1308","Jalal Sons - Shadman","31.5412977","74.3288789","Bakery","$$","4.3"
"13 Street 12, Hunza Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","125","1490","688","107","305","54","54000","13 Street 12","2644","Jalal Sons - Allama Iqbal Town","31.5136387","74.2975538","Bakery",,"4.3"
"Shop#6, Mall 94, Main Blvd Gulberg, Block D1 Gulberg III, Lahore, Punjab 56000, Pakistan","126","35","10","3","3","1","56000","Shop#6, Mall 94, Main Blvd Gulberg","52","Umami Patisserie","31.5187709","74.3458473","Bakery",,"4.4"
"15 Hunza, Main Blvd Allama Iqbal Town, Hunza Block Allama Iqbal Town, Lahore, Punjab 54000, Pakistan","127","18","7","3","1","1","54000","15 Hunza, Main Blvd Allama Iqbal Town","30","Cake Mystery Bakeshop - Allama Iqbal Town","31.5139919","74.2970451","Bakery",,"4.2"
"E1 - Unit B, 123, Hali Rd, Block E 1 Gulberg III, Lahore, Punjab 54000, Pakistan","128","137","13","3","1","0","54000","E1 - Unit B, 123, Hali Rd","154","Muneeze Khalid","31.5121891","74.3400746","Bakery",,"4.8"
"54 Fateh Sher Rd, New Mazang, Lahore, Punjab 54000, Pakistan","129","318","114","32","107","43","54000","54 Fateh Sher Rd","614","Chaudhry General Store","31.5398667","74.306617","Grocery store",,"4"
"WF9R+WM7, Narowal - Muridke Rd, Narang Morr, Sheikhupura, Punjab, Pakistan","21",,,,,,,"WF9R+WM7, Narowal - Muridke Rd","0","sheikh sweet & bakrers","31.9197622","74.4916182","Bakery",,
"HC97+WX4, Canal Bank Housing Scheme, Lahore, Punjab, Pakistan","6",,,,,,,"HC97+WX4","299","Bundu Khan Sweets & Bakers - Aamir Town, Canal Road","31.5697528","74.414956","Bakery","$$","4.3"
"Jehangir Rd, Canal Bank Housing Scheme, Lahore, Punjab, Pakistan","19",,,,,,,"Jehangir Rd","2457","Cakes & Bakes کیکس اینڈ بیکس","31.5694274","74.4134324","Bakery","$$","4.3"
"J62J+GMW, Unnamed Road, Al Rehman Garden Phase 2, Lahore, Sheikhupura, Punjab, Pakistan","23","156","62","35","59","21",,"J62J+GMW, Unnamed Road","333","Gourmet Foods - Al Rehman Garden","31.6013608","74.2316992","Bakery","$$","3.8"
"H6VV+WRQ, Village St, Saggian, Lahore, Sheikhupura, Punjab, Pakistan","24",,,,,,,"H6VV+WRQ, Village St","0","Abid g","31.5948914","74.244677","Bakery",,
"gate no 2 main sharqpur road, Al Rehman Garden Phase 2, Lahore, Punjab 54000, Pakistan","25","13","6","4","2","0","54000","gate no 2 main sharqpur road","25","Fri chiks Al rehman garden","31.6005124","74.2307263","Fast food restaurant","$$","4"
"QXQF+6C5, Mirza Virkaan, Sheikhupura, Punjab, Pakistan","1",,,,,,,"QXQF+6C5","13","Royal Bite's","31.7880076","73.9735983","Bakery",,"5"
"Gujranwala Rd, near Motarway, kot Ranjeet, Sheikhupura, Punjab, Pakistan","3",,,,,,,"Gujranwala Rd, near Motarway","11","Decent Gourmet Sweets Bakers & Nadra E Sahulat Franchise","31.7428424","74.0065479","Bakery",,"4.3"
"PXMC+VPC, Jandiala - Sheikhupura Rd, Mairaj Pura Sheikhupura, Punjab, Pakistan","4",,,,,,,"PXMC+VPC, Jandiala - Sheikhupura Rd","1","Super Makhan Sweets and Bakers","31.7346796","73.9717608","Bakery",,"5"
"PXHM+C9Q, Sheikhupura, Punjab, Pakistan","6",,,,,,,"PXHM+C9Q","33","Jann Sweets & Bakers","31.7285808","73.9834865","Bakery",,"3.9"
"QX36+24V, Jandiala - Sheikhupura Rd, Sheikhupura, Punjab, Pakistan","9",,,,,,,"QX36+24V, Jandiala - Sheikhupura Rd","3","New Marhaba sweets and bakers","31.7526195","73.9602969","Bakery",,"4.7"
"PXPC+M52, Hiran Minar Park Rd, Mairaj Pura Sheikhupura, Punjab, Pakistan","12",,,,,,,"PXPC+M52, Hiran Minar Park Rd","4","Hiran Minar Park - Sheikhupura, Punjab","31.7366385","73.970386","Bakery",,"4.8"
"Gujranwala – Sheikhupura Rd, Sheikhupura, Punjab, Pakistan","14",,,,,,,"Gujranwala – Sheikhupura Rd","3","New koita tea stall skp","31.7493888","74.0090211","Bakery",,"5"
"Q45C+856, Mangal Mandi Rd, Gala Kanganpur, Kasur, Punjab, Pakistan","3",,,,,,,"Q45C+856, Mangal Mandi Rd","1","Naqeebia Panshop and Bakers","30.7582766","74.1203813","Bakery",,"5"
"Q476+HWC Raja Chowk, Kanganpur, Kasur, Punjab 55000, Pakistan","6",,,,,,"55000","Q476+HWC Raja Chowk","0","Ahmad sweets and Becker","30.7639276","74.1122506","Bakery",,
"Jandiala - Sheikhupura Rd, Sheikhupura, Punjab, Pakistan","16",,,,,,,"Jandiala - Sheikhupura Rd","115","Ikram Sweets & Bakers","31.7255532","73.9782725","Bakery",,"4.1"
"H9PR+8CQ, Dilshad St, Daroghe Wala, Lahore, Punjab, Pakistan","4",,,,,,,"H9PR+8CQ, Dilshad St","676","Gourmet Foods","31.5858387","74.391108","Bakery","$$","4"
"Q45C+55V, Kanganpur, Kasur, Punjab, Pakistan","11",,,,,,,"Q45C+55V","0","RANA FAISEL PONSHOP KANGAN PUR","30.7579865","74.1204368","Bakery",,
"66V8+286, Kasur - Raiwind Rd, Raiwind, Kasur, Punjab, Pakistan","4",,,,,,,"66V8+286, Kasur - Raiwind Rd","1","Maher sweet and Baker","31.2425808","74.2157555","Bakery",,"5"
"7629+V33, Railway Colony Raiwind, Kasur, Punjab, Pakistan","6",,,,,,,"7629+V33","1","Lal Deen Bakers","31.2521462","74.2176864","Bakery",,"5"
"763F+83Q, Raiwind, Kasur, Punjab, Pakistan","7",,,,,,,"763F+83Q","6","Lahore Sweet","31.253335","74.2227272","Bakery",,"4.2"
"66X9+C2W, Kost Khazan Sings Rd, Kot Khazan Singh Raiwind, Kasur, Punjab, Pakistan","9",,,,,,,"66X9+C2W, Kost Khazan Sings Rd","1","Ghous Bakers Raiwind","31.2486032","74.2175841","Bakery",,"4"
"66W7+96V, Sundar Raiwind Rd, Raiwind, Kasur, Punjab, Pakistan","10",,,,,,,"66W7+96V, Sundar Raiwind Rd","0","Waqas","31.245983","74.212981","Bakery",,
"66W8+HMQ, Main Bazar, near Sheikh Arslan House, Raiwind, Lahore, Punjab, Pakistan","14",,,,,,,"66W8+HMQ, Main Bazar, near Sheikh Arslan House","0","Bhatti General store","31.2464516","74.2167408","Bakery",,
"66R7+PJ7, Police Station Rd, Raiwind, Kasur, Punjab, Pakistan","18",,,,,,,"66R7+PJ7, Police Station Rd","0","Mehar mehboob sweet kasur adha raiwand","31.241799","74.2140419","Bakery",,
"PWVP+4CJ, Ranike, Sheikhupura, Punjab, Pakistan","24","1","0","0","0","0",,"PWVP+4CJ","1","General store","31.742203","73.9369962","Bakery",,"5"
"PXPC+6GJ, Jandiala - Sheikhupura Rd, Mairaj Pura Dosahra ground, Sheikhupura, Punjab, Pakistan","28",,,,,,,"PXPC+6GJ, Jandiala - Sheikhupura Rd","0","Riaz Sons Marts And Bakers","31.7355754","73.9712804","Bakery",,
"HHPV+VV6, Sheikhupura-Faisalabad Rd, Panwan, Shahkot, Nankana, Nankana Sahib, 39650, Pakistan","1",,,,,,"39650","HHPV+VV6, Sheikhupura-Faisalabad Rd, Panwan, Shahkot","3","Ali Sweets & Bakers","31.5871607","73.594631","Bakery",,"3"
"JJ29+R6J, Unnamed Road, Chak No. 175 R.B, Nankana Sahib, Punjab, Pakistan","2",,,,,,,"JJ29+R6J, Unnamed Road","2","ذوق شیریں بیکرز","31.6020954","73.6180116","Bakery",,"4.5"
"HH7C+9R9, Main Bazaar Rd, Shahkot, Nankana Sahib, Punjab, Pakistan","3",,,,,,,"HH7C+9R9, Main Bazaar Rd","0","Marbaba sweet &Baker","31.5634011","73.5720966","Bakery",,
"Main Bazar, Raiwind, Kasur, Punjab, Pakistan","30","421","110","49","86","28",,"Main Bazar","694","Jawa Sweets & Bakers, Jawa Fooding New Branch Main Bazar Raiwind","31.2468886","74.2169434","Fast food restaurant","$$","4.2"
"Bypass, Raiwind, Kasur, Punjab, Pakistan","34","2","0","0","0","0",,"Bypass","2","Sahi barger and shawarma point","31.2560625","74.2313125","Bakery",,"5"
"HMWV+GQW, Manawala - Farooq Abad Rd, Faisal Town Mananwala, kalan, Punjab, Pakistan","3",,,,,,,"HMWV+GQW, Manawala - Farooq Abad Rd","0","kamboj bakery","31.5963721","73.6944663","Bakery",,
"2R6Q+46P, Multan Lahore Rd, Pattoki, Kasur, Punjab, Pakistan","3",,,,,,,"2R6Q+46P, Multan Lahore Rd","7","Royal sweets and bakers","31.0102929","73.8379372","Bakery",,"4.9"
"2RFX+V5R, in front of crown flex and printers, Faisal Colony, Pattoki, Kasur, Punjab, Pakistan","4",,,,,,,"2RFX+V5R, in front of crown flex and printers","2","Haq Sweets And Bakers","31.0247409","73.8478993","Bakery",,"5"
"Capt. Husnain Nawaz Shaheed Rd, Pipal chowk Mohalla Mandir Gali, Nankana Sahib, Punjab, Pakistan","10",,,,,,,"Capt. Husnain Nawaz Shaheed Rd","29","Jalandhar Sweets & Bakers","31.4531781","73.7081356","Bakery",,"4.3"
"2V83+W3G, Pattoki - Chunian Rd, Old Mandi Pattoki, Kasur, Punjab, Pakistan","14",,,,,,,"2V83+W3G, Pattoki - Chunian Rd","0","Nawab sweets & Bakers","31.0173328","73.8527149","Bakery",,
"Jaranwala Bazaar, Shahkot, Nankana Sahib, Punjab 39630, Pakistan","13",,,,,,"39630","Jaranwala Bazaar","6","KRUMS SWEETS & BAKERS","31.570324","73.4836896","Bakery",,"5"
"HFGJ+8J3, Ward Number 10 Bhoru, Shahkot, Nankana Sahib, Punjab, Pakistan","17",,,,,,,"HFGJ+8J3","1","Al Haram Sweet and Bakers","31.5757532","73.4815343","Bakery",,"5"
"2VW7+3QP, Multan Lahore Rd, Pattoki, Kasur, Punjab, Pakistan","20",,,,,,,"2VW7+3QP, Multan Lahore Rd","1","White Sweets Bakers & General Store","31.045284","73.8644781","Bakery",,"4"
"HMMP+X2W, Karkun Rd, Mananwala, Sheikhupura, Punjab, Pakistan","21","53","15","14","14","6",,"HMMP+X2W, Karkun Rd","102","Gaba Sweets & Bakers","31.5849899","73.6850859","Bakery",,"3.9"
"HMRR+MXX, Manānwāla Lahore, Lahore District, Punjab, Pakistan","22","36","13","12","6","5",,"HMRR+MXX","72","Al Noor Sweets","31.5917488","73.6924708","Bakery",,"3.8"
"Karkun Rd, Mananwala, Sheikhupura, Punjab 39170, Pakistan","24","2","0","0","0","0","39170","Karkun Rd","2","Saleem Baker's","31.5855325","73.6833583","Bakery",,"5"
"HMMP+FRP, Mananwala, Sheikhupura, Punjab, Pakistan","25","6","2","2","2","0",,"HMMP+FRP","12","NEW ZAIKA SWEET & BAKERS","31.5837084","73.6870873","Bakery",,"3.8"
"HMJJ+6Q7, By Pass, Manan Wala, Sheikhupura, Punjab, Pakistan","27","5","2","1","3","1",,"HMJJ+6Q7, By Pass","12","Mananwala Sheikhupura","31.5805325","73.6819071","Bakery",,"3.8"
"HMQR+6PM, Jaatri road lari adda, Madina Colony, Mananwala, Sheikhupura, Punjab, Pakistan","28","2","0","0","0","0",,"HMQR+6PM, Jaatri road lari adda","2","Al noor food's and bakers","31.5880766","73.6917924","Bakery",,"5"
"JJ29+CR4, Chak No. 175 R.B, Nankana Sahib, Punjab, Pakistan","29","1","1","0","0","0",,"JJ29+CR4","2","آئیڈیل سویٹس اینڈ بیکرز","31.6010236","73.619587","Bakery",,"4.5"
"Manan Wala, Sheikhupura, Punjab, Pakistan","31","0","0","1","0","0",,,"1","Ansari Sweets & Bakers","31.590982","73.692283","Bakery",,"1"
"HMWV+9PG, Manawala - Farooq Abad Rd, Faisal Town Mananwala, Sheikhupura, Punjab, Pakistan","33",,,,,,,"HMWV+9PG, Manawala - Farooq Abad Rd","0","Bhola Sweets & Bakers","31.5959286","73.6943212","Bakery",,
"HMMP+PRJ, Nankana Rd, Main Bazar, Manawala, Sheikhupura, 39170, Pakistan","35",,,,,,"39170","HMMP+PRJ, Nankana Rd, Main Bazar, Manawala","0","Al-Jannat Sweets & Bakers","31.5843498","73.6870037","Bakery",,
"HMQH+XH4, Lahore - Sheikhupura - Faisalabad Road،, Faisalabad, 38000, Pakistan","36",,,,,,"38000","HMQH+XH4, Lahore - Sheikhupura - Faisalabad Road،","0","Bakers Ville Faisalabad","31.5898904","73.6789626","Bakery",,
"HMPP+3PM, Nankana Rd, Sadique-e-Akbar Chowk, Mananwala, Sheikhupura, Punjab 39170, Pakistan","37","0","0","2","0","0","39170","HMPP+3PM, Nankana Rd, Sadique-e-Akbar Chowk","2","Sufi Sweets & Bakers","31.585203","73.6868058","Bakery",,"1"
"HHQX+CFF, Lahore - Sheikhupura - Faisalabad Rd, Panwan, Nankana Sahib, Punjab, Pakistan","38",,,,,,,"HHQX+CFF, Lahore - Sheikhupura - Faisalabad Rd","0","Al fazal super store","31.5885742","73.5986745","Bakery",,
"HMQR+6PM, Madina Colony, Mananwala, Sheikhupura, Punjab, Pakistan","39",,,,,,,"HMQR+6PM","0","Labaik Traders","31.5880766","73.6917924","Bakery",,
"HMQQ+M3M, Sabzi Mandi Road, Mananwala, Sheikhupura, Punjab 39170, Pakistan","40",,,,,,"39170","HMQQ+M3M, Sabzi Mandi Road","0","Haroon sweet","31.589214","73.687658","Bakery",,
"HPV2+H7, Mananwala, Sheikhupura, Punjab, Pakistan","41",,,,,,,"HPV2+H7","0","Fouji Akbar karvana store","31.5938579","73.7007486","Bakery",,
"HMJQ+9HX, Nanaka Rd, Mananwala, Sheikhupura, Punjab, Pakistan","42",,,,,,,"HMJQ+9HX, Nanaka Rd","0","Mashallah atta chaki","31.580977","73.6889813","Bakery",,
"Gali Number 3 Mohalla Gulal Sthan Colony, Lahore - Sheikhupura - Faisalabad Rd, Sheikhupura, 39350, Pakistan","43",,,,,,"39350","Gali Number 3 Mohalla Gulal Sthan Colony, Lahore - Sheikhupura - Faisalabad Rd","0","Cooking oil","31.587594","73.6723158","Cookie shop",,
