"location/lat","location/lng","address","postalCode","title","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","categoryName","hotelStars","street","price","totalScore"
"31.6766457","73.5561753","Nawan Kot Chak 79 RB, Nankana Sahib, Punjab 39541, Pakistan","39541","نبیل کریانہ سٹور","0",,,,,,"Shopping mall",,,,
"31.7292404","73.5755307","PHHG+M6R, Dhaban Lalanwala Road, Safdarabad, Nankana Sahib, Punjab, Pakistan",,"Fine Shopping Centre","1",,,,,,"Shopping mall",,"PHHG+M6R, Dhaban Lalanwala Road",,"5"
"31.685919","73.4775217","MFPH+926, Ruryana, Nankana Sahib, Punjab, Pakistan",,"الاقصی سپر سٹور","2",,,,,,"Shopping mall",,"MFPH+926",,"4.5"
"31.5717002","73.483121","مسجد, کھجوروالی گلی،, Shahkot, Nankana Sahib, Punjab, Pakistan",,"New Family Shopping Centre","10",,,,,,"Shopping mall",,"مسجد, کھجوروالی گلی،",,"5"
"31.571962","73.4826091","Anarkali bazar ,Shahkot, Shahkot, Pakistan",,"Badshah Shopping Centre","3",,,,,,"Shopping mall",,"Anarkali bazar ,Shahkot",,"5"
"31.571788","73.4833459","HFCM+P89, Anarkali bazaar Shahkot, Nankana Sahib, Punjab, Pakistan",,"Sitara Shopping Center","23",,,,,,"Shopping mall",,"HFCM+P89",,"4.4"
"31.5704114","73.4848599","Noori Mosque Road, Shahkot, Nankana Sahib, Punjab, Pakistan",,"AMART","57",,,,,,"Shopping mall",,"Noori Mosque Road",,"3.9"
"31.5713847","73.4866738","Main Nankana Road, Shahkot, Nankana Sahib, Punjab, Pakistan",,"Tariq Mart Shahkot","94",,,,,,"Shopping mall",,"Main Nankana Road",,"4.2"
"31.1729448","73.8201528","5RFC+53C, Balloki - Halla Rd, Sarai Mughal, Kasur, Punjab, Pakistan",,"Ahmad Raza Janralstore","1",,,,,,"Shopping mall",,"5RFC+53C, Balloki - Halla Rd",,"5"
"31.1729445","73.8201356","5RFC+53C, Balloki - Halla Rd, Sarai Mughal, Kasur, Punjab, Pakistan",,"Hamza Cloth House","3",,,,,,"Shopping mall",,"5RFC+53C, Balloki - Halla Rd",,"4"
"31.2104792","73.890911","6V6R+59V Dayra adeel khan bhatti Dayra adeel khan bhatti, Phool Nagar, Phool, bagar 22034, Pakistan","22034","Dayra Adeel khan bhatti","1",,,,,,"Shopping mall",,"6V6R+59V Dayra adeel khan bhatti Dayra adeel khan bhatti",,"5"
"31.1683199","73.8116096","5R96+8JH, Balloki - Halla Rd, Sarai Mughal, Kasur, Punjab, Pakistan",,"Al Hakim pansar store","5",,,,,,"Shopping mall",,"5R96+8JH, Balloki - Halla Rd",,"4.4"
"31.5820703","74.3741936","H9JF+RMG, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Shalimar Mall (Shoaib Malik)","5","3","1","0","0","1","Shopping mall",,"H9JF+RMG",,"4.2"
"31.1983294","73.905941","5WX4+89P, Phool Nagar, Kasur, Punjab, Pakistan",,"Shahadat Ali Karyana Stor شہادت علی","3",,,,,,"Shopping mall",,"5WX4+89P",,"4.7"
"31.5721397","74.3172349","H8C8+VV5, Gawalmandi, Lahore, Punjab 54000, Pakistan","54000","Dream Baby","25","10","7","1","7","0","Shopping mall",,"H8C8+VV5",,"4"
"31.6014497","74.3385081","Iqbal Rd, Shad Bagh, Lahore, Punjab 54000, Pakistan","54000","He & She Choice","6","5","0","0","1","0","Shopping mall",,"Iqbal Rd",,"4.7"
"31.5628888","74.3178944","Tetralink Technologies Site#01 Opp Dyal Singh Mansion Shahrah-e-Quaid-e-Azam, 45 The Mall، Lahore, 54000, Pakistan","54000","Tetralink Technologies","17","16","1","0","0","0","Outlet mall",,"Tetralink Technologies Site#01 Opp Dyal Singh Mansion Shahrah-e-Quaid-e-Azam, 45 The Mall",,"4.9"
"31.5665305","74.326921","H88G+JQ7, Montgomery Rd, Montgomery Park Qila Gujjar Singh, Lahore, Punjab 54000, Pakistan","54000","Hamza Centre","7","5","2","0","0","0","Shopping mall",,"H88G+JQ7, Montgomery Rd",,"4.7"
"31.7947584","73.7332704","QPVM+W82, Rachand, Sheikhupura, Punjab, Pakistan",,"سوداگر ہاوءس","5",,,,,,"Shopping mall",,"QPVM+W82",,"4.4"
"31.5626319","74.3278467","Ramada Hotel & Suites, ZEE Avenue Mall, 17-A Cooper Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Zee Avenue","9","9","0","0","0","0","Shopping mall",,"Ramada Hotel & Suites, ZEE Avenue Mall, 17-A Cooper Rd",,"5"
"31.5842471","74.322998","Pakistan Market Azam Cloth Market, Lahore, 54000, Pakistan","54000","Baba Brothers Center, Fida Fabrics","33","18","7","1","4","3","Shopping mall",,"Pakistan Market Azam Cloth Market",,"4.2"
"31.8566192","73.7451796","Gajiana Nau - Ajniawala Rd, Gajiana nau, Sheikhupura, Punjab 39451, Pakistan","39451","Usman General Store - Gajiana Nau","15",,,,,,"Shopping mall",,"Gajiana Nau - Ajniawala Rd",,"4.1"
"31.584996","74.3748624","H9MF+XWX, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Pakistan Mall","0",,,,,,"Shopping mall",,"H9MF+XWX",,
"31.7749146","73.7387805","QPFQ+XG6, Chota Sarkari, Sheikhupura, Punjab, Pakistan",,"بھٹی کریانہ سٹور","1",,,,,,"Shopping mall",,"QPFQ+XG6",,"5"
"31.5840078","74.3574401","Ghoray Shah Rd, Bhogiwal Kot Khawaja Saeed, Lahore, Punjab 54000, Pakistan","54000","Hameed City Center","27","15","4","1","5","2","Shopping mall",,"Ghoray Shah Rd",,"4.1"
"31.5627097","74.328147","& Punjab Assembly, Cooper Rd, off Shahrah-e-Quaid-e-Azam, opp. Faletti's Hotel, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Ramada Hotel & Suites And Zee Avenue Mall","154","115","20","6","10","3","Shopping mall",,"& Punjab Assembly, Cooper Rd, off Shahrah-e-Quaid-e-Azam, opp. Faletti's Hotel",,"4.5"
"31.5663338","74.2855158","Millat Rd, near av school, Sanda Islampura, Lahore, Punjab 54000, Pakistan","54000","CLASSIC OPTICS","29","16","4","1","7","1","Shopping mall",,"Millat Rd, near av school",,"4.1"
"31.5814677","74.3746448","Ghaas Mandi Stop, Main GT Rd, near Lahore, Baghbanpura, Lahore, Punjab 54920, Pakistan","54920","Daata Centre Shopping Mall","0",,,,,,"Shopping mall",,"Ghaas Mandi Stop, Main GT Rd, near Lahore",,
"31.5782926","74.3191984","H8H9+8M8, Mohalla Bela Nawab Sahib Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Japan Centre","7","3","2","0","1","1","Shopping mall",,"H8H9+8M8",,"4"
"31.5722782","74.3391665","H8CQ+WM7, Link Rd, Railway Colony Garhi Shahu, Lahore, Punjab, Pakistan",,"UMT Collection","1","1","0","0","0","0","Shopping mall",,"H8CQ+WM7, Link Rd",,"5"
"31.5641374","74.347972","H87X+P4V, Garhi Shahu Main Market Rd, Garhi Shahu, Lahore, Punjab, Pakistan",,"Malik market Ghari shahu","1","1","0","0","0","0","Shopping mall",,"H87X+P4V, Garhi Shahu Main Market Rd",,"5"
"31.5657613","74.2973456","38 Saadi Rd, Islampura, Lahore, Punjab 54000, Pakistan","54000","Asim khussa mahal","1","1","0","0","0","0","Shopping mall",,"38 Saadi Rd",,"5"
"31.5850525","74.3748903","H9PF+2XC, Rd Number 107, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Baghban Pura","4","4","0","0","0","0","Shopping mall",,"H9PF+2XC, Rd Number 107",,"5"
"31.5848499","74.3721932","shop no13 mian arif market, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Hameed And Sons Cosmetics And Ladies Bags","37","20","2","3","8","4","Shopping mall",,"shop no13 mian arif market",,"3.9"
"31.5926558","74.3425805","H8VV+328, Makhan Pura Chah Miran, Lahore, Punjab, Pakistan",,"Waseem Sardar","5","4","0","0","0","1","Shopping mall",,"H8VV+328",,"4.4"
"31.6424494","73.5435601","JGRV+XCF, Islam Nagar 81 RB, Nankana Sahib, Punjab, Pakistan",,"Nakshbndi Jenral Store","1","0","0","1","0","0","Shopping mall",,"JGRV+XCF",,"1"
"31.2004095","73.9159406","6W28+598, Head Balloki Road, Phool Nagar, Kasur, Punjab, Pakistan",,"Al Badar Tuck shop","1","1","0","0","0","0","Shopping mall",,"6W28+598, Head Balloki Road",,"5"
"31.5710588","74.331461","16B, 59, Omar Market McLeod Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Zaheer Saeed Autos","26","12","0","1","7","6","Shopping mall",,"16B, 59, Omar Market McLeod Rd",,"3.6"
"31.5795932","74.3010549","H8H2+RCM, Bilal Ganj Lahore, Punjab 54000, Pakistan","54000","Usttad Paa Manna Sons Oldparts Delar Billalgunj","1","1","0","0","0","0","Shopping mall",,"H8H2+RCM",,"5"
"31.593873","74.2971532","H7VW+GVR, Karim Park Lahore, Punjab, Pakistan",,"ZMH Trading Co","21","17","0","0","3","1","Shopping mall",,"H7VW+GVR",,"4.6"
"31.5810458","74.3192163","H8J9+CM8, Shah Alam Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Sadiq cap house","5","4","0","1","0","0","Outlet mall",,"H8J9+CM8",,"4.2"
"31.5808538","74.3273609","Shop # 5-A, Lahore Chemical Centre, Circular Road Lahore, Naulakha, Lahore, Punjab 54000, Pakistan","54000","Aslam Hayat & Company","8","6","0","2","0","0","Outlet mall",,"Shop # 5-A, Lahore Chemical Centre, Circular Road Lahore",,"4"
"31.5999911","74.3381906","Triple Rd, Shad Bagh, Lahore, Punjab, Pakistan",,"chand electric store","12","11","0","1","0","0","Electrical products wholesaler",,"Triple Rd",,"4.7"
"31.5775928","74.3203749","H8HC+24Q, Dhal Mohalla Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Elahi Centre","2","0","2","0","0","0","Shopping mall",,"H8HC+24Q",,"4"
"31.5793125","74.3314375","Naulakha, Lahore, Punjab 54000, Pakistan","54000","Abdulwaheed garments","3","3","0","0","0","0","Shopping mall",,,,"5"
"31.5625965","74.3214463","mall, Shop 219-b , PannoRama shopping palaza, shahrah-e-quaid-e-Azam, road, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","Luxury Perfume","2","1","0","0","1","0","Shopping mall",,"mall, Shop 219-b , PannoRama shopping palaza, shahrah-e-quaid-e-Azam, road",,"4"
"31.5629705","74.3195402","Husson Centre S, 53 Hall Rd, Lahore, 54000, Pakistan","54000","Carvan Mobile Accessories 2 CMA2","2","1","1","0","0","0","Shopping mall",,"Husson Centre S, 53 Hall Rd, Lahore",,"4.5"
"31.5831778","74.3158811","Maia Bazar, Walled City of Lahore, Lahore, Punjab, Pakistan",,"Ahsan Enterprises Gumtee NLS","2","1","1","0","0","0","Shopping mall",,"Maia Bazar",,"4.5"
"31.5817138","74.3174958","H8J8+MXQ, Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Nadeem Siddiq Trade Centre.","5","3","1","0","0","1","Shopping mall",,"H8J8+MXQ",,"4.2"
"31.586822","74.3178963","14 sultan centre, Moti Bazar, Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Shoe Zone","1","1","0","0","0","0","Shopping mall",,"14 sultan centre, Moti Bazar",,"5"
"31.5759439","74.3077885","Ground Floor، Al- Hamd Market, Ghazni St, Urdu Bazar Lahore, Punjab 54000, Pakistan","54000","Yousuf Brothers","5","5","0","0","0","0","Outlet mall",,"Ground Floor، Al- Hamd Market, Ghazni St",,"5"
"31.56082","74.3377","Garhi Shahu, Lahore, Punjab, Pakistan",,"China Family Shopping Mall","3","1","2","0","0","0","Shopping mall",,,,"4.3"
"31.5999911","74.3381906","H8XQ+X7W, Triple Rd, Shad Bagh, Lahore, Punjab, Pakistan",,"Shopping Point","1","1","0","0","0","0","Outlet mall",,"H8XQ+X7W, Triple Rd",,"5"
"31.566672","74.3274643","H88G+MX8 Bashir Centre, Montgomery Rd, Montgomery Park Mayo Gardens, Lahore, Punjab 54000, Pakistan","54000","China Family Shopping Mall","6","2","0","3","1","0","Shopping mall",,"H88G+MX8 Bashir Centre, Montgomery Rd",,"2.7"
"31.5777531","74.3199811","H8H9+4X5, Dhal Mohalla Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","Bahria Centre","2","2","0","0","0","0","Shopping mall",,"H8H9+4X5",,"5"
"31.5645157","74.3850166","H97P+R22, Ganj Bazar Road, Gunj Lahore, Punjab, Pakistan",,"Cosmetic & Electronics Supermarket Pakistan","1","1","0","0","0","0","Shopping mall",,"H97P+R22, Ganj Bazar Road",,"5"
"31.5695837","74.377431","H99G+RXM, Shalimar Larechs Colony Lahore, Punjab 54000, Pakistan","54000","Jamal Cash & Carry","13","9","2","0","0","2","Shopping mall",,"H99G+RXM",,"4.4"
"31.6244171","74.2360491","J6FP+QC7, Main Bazar Sharaqpur Khurd, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Mian Ashfaq Market (Main Market Kot Abdul Malik)","133","79","25","11","13","5","Market",,"J6FP+QC7, Main Bazar Sharaqpur Khurd",,"4.2"
"31.6434508","74.2102629","J6V6+94J, Ferozewala, Sheikhupura, Punjab, Pakistan",,"Twin Plaza","12","7","2","1","1","1","Shopping mall",,"J6V6+94J",,"4.1"
"31.6406732","74.2174474","J6R8+7X7, Ferozewala, Sheikhupura, Punjab, Pakistan",,"AL-AWAN MART","4","4","0","0","0","0","Shopping mall",,"J6R8+7X7",,"5"
"31.624982","74.2356107","J6FP+X6X, Unnamed Road, Kot Abdul Malik, Lahore, Sheikhupura, Punjab, Pakistan",,"Talha gift center","1","1","0","0","0","0","Shopping mall",,"J6FP+X6X, Unnamed Road",,"5"
"31.6309871","74.2148372","J6J7+9WW, Lahore - Sheikhupura - Faisalabad Rd, Zahid Town, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Bata Shoes","68","25","11","6","18","8","Outlet mall",,"J6J7+9WW, Lahore - Sheikhupura - Faisalabad Rd",,"3.6"
"31.6371933","74.2008543","Lahore - Sheikhupura - Faisalabad Rd, Sheikhupura, Punjab, Pakistan",,"Kayseria - Factory Outlet","320","163","71","27","48","11","Clothing store",,"Lahore - Sheikhupura - Faisalabad Rd",,"4"
"31.6233241","74.2360568","J6FP+8CF, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Arain Market","85","45","11","7","14","8","Shopping mall",,"J6FP+8CF",,"3.9"
"31.630416","74.2384729","J6JQ+599, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Ar Pann Shop & Mobile Center","30","24","2","2","2","0","Shopping mall",,"J6JQ+599",,"4.5"
"31.6189196","74.2364016","J69P+HH6, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Salman Karyana Store","28","13","3","3","7","2","Shopping mall",,"J69P+HH6",,"3.8"
"31.6309836","74.2146459","J6J7+9VR, Zahid Town, Lahore, Sheikhupura, Punjab, Pakistan",,"Leather Land","6","2","1","1","1","1","Shopping mall",,"J6J7+9VR",,"3.3"
"31.6397257","74.192833","Javed Nager, Lahore - Sheikhupura - Faisalabad Rd, Pakistan",,"ATC Mill Store","6","4","1","0","1","0","Shopping mall",,"Javed Nager, Lahore - Sheikhupura - Faisalabad Rd",,"4.5"
"31.626331","74.2295095","J6GH+GRJ, Kot Abdul Malik, Lahore, Sheikhupura, Punjab, Pakistan",,"Babar Market Kot Abdul Malik","2","2","0","0","0","0","Shopping mall",,"J6GH+GRJ",,"5"
"31.6234554","74.2332667","J6FM+98J, Malo Bazar, Kot Abdul Malik, Lahore, Sheikhupura, Punjab, Pakistan",,"Lahore Garments","3","2","0","0","0","1","Shopping mall",,"J6FM+98J, Malo Bazar",,"4"
"31.6443304","74.2061676","J6V4+PFM، Laahor, Lahore-Islamabad Mtwy, Ferozewala, Sheikhupura, Punjab, Pakistan",,"i2 Shop 786","1","1","0","0","0","0","Shopping mall",,"J6V4+PFM، Laahor, Lahore-Islamabad Mtwy",,"5"
"31.618935","74.2553602","Abu Bakar St, Pind Nizampura Dhaka, Shahdara, Lahore, Punjab 39250, Pakistan","39250","One Tap","0",,,,,,"Shopping mall",,"Abu Bakar St",,
"31.6234276","74.2371458","Lahore, Sargodha Road, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Ashfaq Arcade","7","5","1","1","0","0","Shopping mall",,"Lahore, Sargodha Road",,"4.3"
"31.6205583","74.234639","J6CM+6VC, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Pay Less shop","15","6","4","0","2","3","Shopping mall",,"J6CM+6VC",,"3.9"
"31.6250573","74.236026","J6GP+2CC, Main Bazar Sharaqpur Khurd, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Akmal Stationery","1","0","1","0","0","0","Shopping mall",,"J6GP+2CC, Main Bazar Sharaqpur Khurd",,"4"
"31.6287315","74.2289024","plot no 1 main jamal town road road, Jamal Park, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Golden sparoow garments","5","4","0","1","0","0","Shopping mall",,"plot no 1 main jamal town road road",,"4.2"
"31.6019863","74.3501571","J922+Q3V, Nadeem Rd, Bhagat Pura Bhagatpura, Lahore, Punjab, Pakistan",,"Mian Hozery And Cosmerics","2","1","0","0","1","0","Shopping mall",,"J922+Q3V, Nadeem Rd",,"4"
"31.5929913","74.3031039","H8V3+56X, Ravi Rd, Karim Park Lahore, Punjab, Pakistan",,"Mali Plaza","1","1","0","0","0","0","Shopping mall",,"H8V3+56X, Ravi Rd",,"5"
"31.583545","74.3180974","F/1960 Hatta Bazar, Walled City of Lahore, Lahore, Punjab, Pakistan",,"Variety Nagina House","2","2","0","0","0","0","Shopping mall",,"F/1960 Hatta Bazar",,"5"
"31.5983348","74.3773096","H9XG+8WM, Gujjarpura, Lahore, Punjab, Pakistan",,"MRCC Family Mall (مدینہ رائس کیش اینڈ کیری)","6","2","3","1","0","0","Shopping mall",,"H9XG+8WM",,"3.8"
"31.5858051","74.3203991","H8PC+85C, Kashmiri Gate Bazar, Gali Pathanan Walled City of Lahore, Lahore, Punjab, Pakistan",,"Fatimazee","18","8","6","1","2","1","Shopping mall",,"H8PC+85C, Kashmiri Gate Bazar",,"4.1"
"31.5876354","74.3822817","Ghosia Chowk, Shalimar Garden, St # 174, H # G9 Baghbanpura, Lahore, Punjab 54920, Pakistan","54920","ShopToeaz","0",,,,,,"Shopping mall",,"Ghosia Chowk, Shalimar Garden, St # 174",,
"31.5651016","74.3357169","27 Empress Road, Muhammad Nagar Garhi Shahu, Lahore, Punjab, Pakistan",,"PCMEA'S CARPET TRAINING INSTITUTE LAHORE","29","18","7","2","2","0","Business center",,"27 Empress Road",,"4.3"
"31.5641812","74.3214848","H87C+MHH, Victoria Park Lahore, Punjab 54000, Pakistan","54000","Ahmad fine kitchen","5","5","0","0","0","0","Shopping mall",,"H87C+MHH",,"5"
"31.2965075","74.2264364","16-17, Kings Town, Sector A Main Boulevard, Lahore, Punjab, Pakistan",,"Kingdom Mall","14",,,,,,"Outlet mall",,"16-17, Kings Town, Sector A Main Boulevard",,"5"
"31.5948103","74.3531685","H9V3+W7F, Unnamed Road, Scheme No. 2 Scheme No 2, Lahore, Punjab, Pakistan",,"A.D Studio & Print Place","3","1","1","0","1","0","Shopping mall",,"H9V3+W7F, Unnamed Road",,"4"
"31.5824227","74.333013","Khair Din Rd, Faiz Bagh Misri Shah, Lahore, Punjab 54000, Pakistan","54000","Sheikh General Store & Stationery Mart","9","9","0","0","0","0","Outlet mall",,"Khair Din Rd",,"5"
"31.578161","74.3055037","H8H4+766 sheikh hindi street, Data Darbar Rd, Data Gunj Buksh Town, Lahore, Punjab 54000, Pakistan",,"ZAFAR DARULKITABAT","2","2","0","0","0","0","Shopping mall",,"H8H4+766 sheikh hindi street, Data Darbar Rd",,"5"
"31.5817967","74.3743341","H9JF+PP8, Baghbanpura, Lahore, Punjab 54000, Pakistan","54000","Makkah cantre","3","2","1","0","0","0","Shopping mall",,"H9JF+PP8",,"4.7"
"31.5641215","74.3188374","Hall Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","H-POWER Group Of Companies","26","11","4","1","7","3","Shopping mall",,"Hall Rd",,"3.8"
"31.6330185","74.2114298","Lahore-Sargodha Road, Lahore - Sheikhupura - Faisalabad Rd, 39250, Pakistan","39250","MZ Traders & Furnace Material Store","3","3","0","0","0","0","Shopping mall",,"Lahore-Sargodha Road, Lahore - Sheikhupura - Faisalabad Rd",,"5"
"31.6000161","74.3409688","178 Amir Rd, Shad Bagh, Lahore, Punjab, Pakistan",,"Bhai bhai mart","1","1","0","0","0","0","Shopping mall",,"178 Amir Rd",,"5"
"31.6244658","74.2406833","J6FR+Q7M, Street No. 3, Kot Abdul Malik, Sheikhupura, Punjab, Pakistan",,"Mughal Atta Chakki Brand","1","0","0","0","1","0","Shopping mall",,"J6FR+Q7M, Street No. 3",,"3"
"31.6371964","74.2008883","J6P2+V9C, Lahore - Sargodha Rd, Sheikhupura, Punjab, Pakistan",,"Minnie Minors","3","0","1","1","1","0","Shopping mall",,"J6P2+V9C, Lahore - Sargodha Rd",,"2.7"
"31.5801315","74.3189953","161, Alamgir market, Shah Alam Mohalla Bela Nawab Sahib Walled City of Lahore, Lahore, Punjab 54000, Pakistan","54000","S.A.R Traders","0",,,,,,"Shopping mall",,"161, Alamgir market",,
"31.5719698","74.3048872","Total Petrol Pump, 26 Lower Mall, Nasir Bagh, Lahore, Punjab 54000, Pakistan","54000","The glitter store","0",,,,,,"Shopping mall",,"Total Petrol Pump, 26 Lower Mall",,
"31.62649","74.2202526","J6GC+H4R, Zahid Town Lahore, Sheikhupura, Punjab, Pakistan",,"ایپل ٹریٹر","1","1","0","0","0","0","Shopping mall",,"J6GC+H4R",,"5"
"31.6344942","74.2112211","21 - B, Gulfishan Town, Lahore - Sheikhupura - Faisalabad Rd, Kot Abdul Malik, Lahore, Sheikhupura, Punjab, Pakistan",,"RIZWAN DEPARTMENTAL STORE","0",,,,,,"Shopping mall",,"21 - B, Gulfishan Town, Lahore - Sheikhupura - Faisalabad Rd",,
"31.5692911","74.2885544","H79Q+PC7, St Nagar, Lahore, Punjab 54000, Pakistan","54000","Paracha Store","9","4","2","1","2","0","Shopping mall",,"H79Q+PC7",,"3.9"
"31.5627227","74.3203651","1 beadon road, Shahrah-e-Quaid-e-Azam, Lahore, 54000, Pakistan","54000","Ali Electronics & Communication","10","9","0","0","1","0","Wholesaler",,"1 beadon road, Shahrah-e-Quaid-e-Azam",,"4.8"
"31.6241116","74.2350791","J6FP+J2W, Service Rd, Kot Abdul Malik, Lahore, Sheikhupura, Punjab, Pakistan",,"Azmat Sharif Law Associates","0",,,,,,"Shopping mall",,"J6FP+J2W, Service Rd",,
"31.5641215","74.3188374","Hall Rd, Garhi Shahu, Lahore, Punjab 54000, Pakistan","54000","ATALFA ZANIB CENTER","10","5","2","1","2","0","Shopping mall",,"Hall Rd",,"4"
"31.6374313","74.2003717","Main Iqbal town Stop, opposite Keseriya - Factory Outlet Mall, near Ali embroidery and textiles, Lahore, Sheikhupura, 59050, Pakistan","59050","Links Panasonic","7","6","0","0","1","0","Photocopiers supplier",,"Main Iqbal town Stop, opposite Keseriya - Factory Outlet Mall, near Ali embroidery and textiles",,"4.7"
"31.5841874","74.3376556","main bazar kachupura, Chamra Mandi Road, Lahore, 54000, Pakistan","54000","AL KARAM PERFUME CENTER","0",,,,,,"Shopping mall",,"main bazar kachupura, Chamra Mandi Road",,
"31.5746125","74.3103216","H8F6+R4W, Kabeer St, Urdu Bazar Lahore, Punjab 54000, Pakistan","54000","UBM","8","3","0","4","1","0","Shopping mall",,"H8F6+R4W, Kabeer St",,"2.8"
"31.5761868","74.3118594","Street 4 Ganpat Rd, near zulqarnain chamber, Urdu Bazar Lahore, Punjab 54000, Pakistan","54000","Shahzad traders","2","2","0","0","0","0","Shopping mall",,"Street 4 Ganpat Rd, near zulqarnain chamber",,"5"
"31.0631215","74.4743828","Bahmani Wala, Kasur, Punjab, Pakistan",,"Haji ASHAQ Store","2",,,,,,"Shopping mall",,,,"4.5"
"31.0749095","74.4896338","3FFQ+XV6, Maan, Kasur, Punjab, Pakistan",,"Al Qamar General Store","2",,,,,,"Shopping mall",,"3FFQ+XV6",,"3.5"
"31.5654145","74.3289079","Nex Mall | Kareemain Group, 23 Abbott Road, Montgomery Park Garhi Shahu, Lahore, Punjab 44000, Pakistan","44000","Nex Mall | Kareemain Group","0",,,,,,"Outlet mall",,"Nex Mall | Kareemain Group, 23 Abbott Road",,
"31.1198188","74.4532986","4F93+W8F, Noor Masjid Rd, Tariq Colony Kasur, Punjab, Pakistan",,"Altaf Cash & Carry","334","174","94","4","48","14","Shopping mall",,"4F93+W8F, Noor Masjid Rd",,"4.3"
"31.1359603","74.4357176","Main Kasur - Raiwind Rd, Kasur, Punjab 55050, Pakistan","55050","Mall ONE Kasur","1","1","0","0","0","0","Shopping mall",,"Main Kasur - Raiwind Rd",,"5"
"31.5775067","74.3186939","Shop No. 304 E, near Wapda Office, Shah Alam Dhal Mohalla Market, Lahore, Punjab 54000, Pakistan","54000","Jannat Mall","0",,,,,,"Shopping mall",,"Shop No. 304 E, near Wapda Office",,
"31.0928586","74.4302245","3CVJ+43X Basar pora rod, Kasur, Punjab, Pakistan",,"M.sadique furniture house","5",,,,,,"Shopping mall",,"3CVJ+43X Basar pora rod",,"3.8"
"31.0776338","74.4266267","Qabar wala stop, Depal Pur Rd, Kasur, Punjab 55030, Pakistan","55030","Maqsood Ali Shopping Mall","2",,,,,,"Shopping mall",,"Qabar wala stop, Depal Pur Rd",,"5"
"31.570708","74.3050812","H8C4+72P, Lower Mall, Anarkali Bazaar St Nagar, Lahore, Punjab 54000, Pakistan","54000","ABDULLAH ENTERPRISES ATV 4 WHEEL QUAD","11","3","1","5","1","1","Shopping mall",,"H8C4+72P, Lower Mall",,"2.6"
"31.1272777","74.4483521","M.A Jinah Road, Kasur, Punjab, Pakistan",,"Model Bazaar Kasur","210",,,,,,"Shopping mall",,"M.A Jinah Road",,"4.1"
"31.1210422","74.4497406","4CCX+FW, Railway Rd, Kasur, Punjab 55050, Pakistan","55050","UMAR ARCADE","10","9","1","0","0","0","Shopping mall",,"4CCX+FW, Railway Rd",,"4.9"
"31.5623277","74.3203706","Makkah khajor shop near chaman ice cream mall road Lahore Makkah khajor shop, Shahrah-e-Quaid-e-Azam, near chaman ice cream, Garhi Shahu, Lahore, Punjab 31342, Pakistan","31342","Makkah Khajor Shop and Imdad Dry Fruit","14","8","2","1","2","1","Shopping mall",,"Makkah khajor shop near chaman ice cream mall road Lahore Makkah khajor shop, Shahrah-e-Quaid-e-Azam, near chaman ice cream",,"4.1"
"31.1253014","74.4513876","4FG2+4HC, Kot Azam Khan Kasur, Punjab, Pakistan",,"Main Bazar Kot Azam Khan","56","29","10","5","10","2","Shopping mall",,"4FG2+4HC",,"4"
"31.0919445","74.4149846","3CR7+QXH, Bugri Rd, Nizam Pura, Kasur, Punjab, Pakistan",,"Iqbal Methi House Kasur","1",,,,,,"Shopping mall",,"3CR7+QXH, Bugri Rd",,"5"
"30.8534825","73.9903489","VX3R+94X, Arzanipur, Kasur, Punjab, Pakistan",,"NADEEM ATO MKENAK","2",,,,,,"Shopping mall",,"VX3R+94X",,"4"
"31.5751618","74.3129961","12-21 New Anarkali Road, Anarkali Bazaar Lahore, Punjab 54000, Pakistan","54000","Shaheen Centre","0",,,,,,"Shopping mall",,"12-21 New Anarkali Road",,
